"RelativePath","Type","Bytes","LastWriteTimeUtc"
"data\pgdata\global\2846","file","0","2026-08-14T00:32:10.3833538Z"
"data\pgdata\global\2847","file","8192","2026-08-14T00:32:10.9899628Z"
"data\pgdata\global\2964","file","0","2026-08-14T00:32:10.3529331Z"
"data\pgdata\global\2965","file","8192","2026-08-14T00:32:10.8616785Z"
"data\pgdata\global\2966","file","0","2026-08-14T00:32:10.3813442Z"
"data\pgdata\global\2967","file","8192","2026-08-14T00:32:11.0059329Z"
"data\pgdata\global\3592","file","0","2026-08-14T00:32:10.3690235Z"
"data\pgdata\global\3593","file","8192","2026-08-14T00:32:10.8141362Z"
"data\pgdata\global\4060","file","0","2026-08-14T00:32:10.3851065Z"
"data\pgdata\global\4061","file","8192","2026-08-14T00:32:10.9855910Z"
"data\pgdata\global\4175","file","0","2026-08-14T00:32:10.3833538Z"
"data\pgdata\global\4176","file","8192","2026-08-14T00:32:10.9899628Z"
"data\pgdata\global\4177","file","0","2026-08-14T00:32:10.3813442Z"
"data\pgdata\global\4178","file","8192","2026-08-14T00:32:11.0062534Z"
"data\pgdata\global\4181","file","0","2026-08-14T00:32:10.3851065Z"
"data\pgdata\global\4182","file","8192","2026-08-14T00:32:10.9899628Z"
"data\pgdata\global\4183","file","0","2026-08-14T00:32:10.3944528Z"
"data\pgdata\global\4184","file","8192","2026-08-14T00:32:10.9742530Z"
"data\pgdata\global\4185","file","0","2026-08-14T00:32:10.3833538Z"
"data\pgdata\global\4186","file","8192","2026-08-14T00:32:10.9899628Z"
"data\pgdata\global\6000","file","0","2026-08-14T00:32:10.3529331Z"
"data\pgdata\global\6001","file","8192","2026-08-14T00:32:10.8141362Z"
"data\pgdata\global\6002","file","8192","2026-08-14T00:32:10.8141362Z"
"data\pgdata\global\6100","file","0","2026-08-14T00:32:10.3690235Z"
"data\pgdata\global\6114","file","8192","2026-08-14T00:32:10.7911189Z"
"data\pgdata\global\6115","file","8192","2026-08-14T00:32:10.7911189Z"
"data\pgdata\global\6243","file","0","2026-08-14T00:32:10.3690235Z"
"data\pgdata\global\6244","file","0","2026-08-14T00:32:10.3851065Z"
"data\pgdata\global\6245","file","8192","2026-08-14T00:32:10.9774145Z"
"data\pgdata\global\6246","file","8192","2026-08-14T00:32:10.7981511Z"
"data\pgdata\global\6247","file","8192","2026-08-14T00:32:10.7981511Z"
"data\pgdata\global\6302","file","16384","2026-08-14T00:32:12.2966216Z"
"data\pgdata\global\6303","file","16384","2026-08-14T00:32:12.3318918Z"
"data\pgdata\global\config_exec_params","file","1386","2026-08-16T01:01:15.7537176Z"
"data\pgdata\global\pg_control","file","8192","2026-08-26T23:37:34.5896652Z"
"data\pgdata\global\pg_filenode.map","file","524","2026-08-14T00:32:11.0234537Z"
"data\pgdata\global\pg_internal.init","file","28724","2026-08-16T01:02:15.8724991Z"
"data\pgdata\pg_logical\mappings","directory",,"2026-08-14T00:32:10.0336411Z"
"data\pgdata\pg_logical\snapshots","directory",,"2026-08-14T00:32:10.0234290Z"
"data\pgdata\pg_logical\replorigin_checkpoint","file","8","2026-08-26T23:37:34.5639021Z"
"data\pgdata\pg_multixact\members","directory",,"2026-08-14T00:32:10.2748948Z"
"data\pgdata\pg_multixact\offsets","directory",,"2026-08-14T00:32:10.2748948Z"
"data\pgdata\pg_multixact\members\0000","file","8192","2026-08-14T00:32:10.2748948Z"
"data\pgdata\pg_multixact\offsets\0000","file","8192","2026-08-16T01:06:15.8026630Z"
"data\pgdata\pg_stat\pgstat.stat","file","135677","2026-08-26T23:37:34.5936658Z"
"data\pgdata\pg_subtrans\0000","file","81920","2026-08-26T19:16:40.0503221Z"
"data\pgdata\pg_wal\archive_status","directory",,"2026-08-14T00:32:10.0234290Z"
"data\pgdata\pg_wal\summaries","directory",,"2026-08-14T00:32:10.0234290Z"
"data\pgdata\pg_wal\000000010000000000000005","file","16777216","2026-08-26T23:37:34.5896652Z"
"data\pgdata\pg_wal\000000010000000000000006","file","16777216","2026-08-24T05:12:19.9355181Z"
"data\pgdata\pg_xact\0000","file","8192","2026-08-26T23:37:34.5749735Z"
"data\uploads\recordings","directory",,"2026-08-14T00:32:47.7864129Z"
"logs\control_plane.log","file","462093","2026-08-26T23:15:31.1167119Z"
"logs\nats.log","file","4183","2026-08-16T01:01:16.9354105Z"
"logs\ollama.log","file","137968","2026-08-26T22:26:28.1786424Z"
"logs\postgres.log","file","1257387","2026-08-26T23:37:34.6063078Z"
"logs\supervisor.log","file","4103","2026-08-26T23:37:34.7863130Z"
"packs\captions-floor","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\local-ai-model","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\captions-floor\models","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\captions-floor\models\faster-whisper-medium","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\captions-floor\models\faster-whisper-medium\config.json","file","2257","2026-08-12T02:40:10.0000000Z"
"packs\captions-floor\models\faster-whisper-medium\model.bin","file","1527906378","2026-08-12T03:20:12.0000000Z"
"packs\captions-floor\models\faster-whisper-medium\tokenizer.json","file","2203239","2026-08-12T03:20:16.0000000Z"
"packs\captions-floor\models\faster-whisper-medium\vocabulary.txt","file","459861","2026-08-12T03:20:18.0000000Z"
"packs\local-ai-model\models","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\local-ai-model\models\blobs","directory",,"2026-08-13T17:49:50.0000000Z"
"packs\local-ai-model\models\manifests","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\local-ai-model\models\blobs\sha256-0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594","file","10174","2026-08-12T07:23:08.0000000Z"
"packs\local-ai-model\models\blobs\sha256-1278394b693672ac2799eadc9a83fd98259a6a88a40acfb1dcaa6c6fc895a606","file","7381382048","2026-08-12T07:18:20.0000000Z"
"packs\local-ai-model\models\blobs\sha256-56380ca2ab89f1f68c283f4d50863c0bcab52ae3f1b9a88e4ab5617b176f71a3","file","42","2026-08-12T07:23:08.0000000Z"
"packs\local-ai-model\models\blobs\sha256-675ad6e68101ca9413ec806855c452362f0213f2dfc5800996b086fdb8119842","file","175115584","2026-08-12T07:23:06.0000000Z"
"packs\local-ai-model\models\blobs\sha256-c805f5b265d8e695c44f4065dfc368206cd8026447604925fef8db57ee32ee23","file","548","2026-08-12T03:20:18.0000000Z"
"packs\local-ai-model\models\manifests\registry.ollama.ai","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\local-ai-model\models\manifests\registry.ollama.ai\library","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\local-ai-model\models\manifests\registry.ollama.ai\library\gemma4","directory",,"2026-08-13T17:49:38.0000000Z"
"packs\local-ai-model\models\manifests\registry.ollama.ai\library\gemma4\12b","file","905","2026-08-12T03:20:18.0000000Z"
"provision\tmp","directory",,"2026-08-16T01:01:07.7033623Z"
"provision\provision-journal.json","file","2259","2026-08-16T01:01:08.7913695Z"
"upgrade\upgrade-engine.log","file","1530","2026-08-26T23:55:51.2752968Z"
